22:43:16.169692 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10283868:10284112, ack 5941, win 1972, options [nop,nop,TS val 3359211473 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.169788 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10284112:10284356, ack 5941, win 1972, options [nop,nop,TS val 3359211473 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.169879 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10284356:10284600, ack 5941, win 1972, options [nop,nop,TS val 3359211473 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.169973 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10284600:10284844, ack 5941, win 1972, options [nop,nop,TS val 3359211473 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.170070 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10284844:10285088, ack 5941, win 1972, options [nop,nop,TS val 3359211473 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.170173 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10285088:10285332, ack 5941, win 1972, options [nop,nop,TS val 3359211473 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.170258 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10285332:10285576, ack 5941, win 1972, options [nop,nop,TS val 3359211473 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.170345 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10285576:10285820, ack 5941, win 1972, options [nop,nop,TS val 3359211473 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.170429 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10285820:10286064, ack 5941, win 1972, options [nop,nop,TS val 3359211474 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.170515 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10286064:10286308, ack 5941, win 1972, options [nop,nop,TS val 3359211474 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.170616 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10286308:10286552, ack 5941, win 1972, options [nop,nop,TS val 3359211474 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.170702 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10286552:10286796, ack 5941, win 1972, options [nop,nop,TS val 3359211474 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.170786 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10286796:10287040, ack 5941, win 1972, options [nop,nop,TS val 3359211474 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.170870 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10287040:10287284, ack 5941, win 1972, options [nop,nop,TS val 3359211474 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.170959 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10287284:10287528, ack 5941, win 1972, options [nop,nop,TS val 3359211474 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.171049 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10287528:10287772, ack 5941, win 1972, options [nop,nop,TS val 3359211474 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.171147 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10287772:10288016, ack 5941, win 1972, options [nop,nop,TS val 3359211474 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.171238 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10288016:10288260, ack 5941, win 1972, options [nop,nop,TS val 3359211474 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.171337 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10288260:10288504, ack 5941, win 1972, options [nop,nop,TS val 3359211474 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.171425 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10288504:10288748, ack 5941, win 1972, options [nop,nop,TS val 3359211475 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.171520 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10288748:10288992, ack 5941, win 1972, options [nop,nop,TS val 3359211475 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.171614 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10288992:10289236, ack 5941, win 1972, options [nop,nop,TS val 3359211475 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.171708 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10289236:10289480, ack 5941, win 1972, options [nop,nop,TS val 3359211475 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.171812 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10289480:10289724, ack 5941, win 1972, options [nop,nop,TS val 3359211475 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.172008 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10289724:10289968, ack 5941, win 1972, options [nop,nop,TS val 3359211475 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.172111 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10289968:10290212, ack 5941, win 1972, options [nop,nop,TS val 3359211475 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.172208 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10290212:10290456, ack 5941, win 1972, options [nop,nop,TS val 3359211475 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.172303 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10290456:10290700, ack 5941, win 1972, options [nop,nop,TS val 3359211475 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.172401 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10290700:10290944, ack 5941, win 1972, options [nop,nop,TS val 3359211476 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.172500 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10290944:10291188, ack 5941, win 1972, options [nop,nop,TS val 3359211476 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.172589 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10291188:10291432, ack 5941, win 1972, options [nop,nop,TS val 3359211476 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.172679 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10291432:10291676, ack 5941, win 1972, options [nop,nop,TS val 3359211476 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.172765 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10291676:10291920, ack 5941, win 1972, options [nop,nop,TS val 3359211476 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.172870 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10291920:10292164, ack 5941, win 1972, options [nop,nop,TS val 3359211476 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.172961 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10292164:10292408, ack 5941, win 1972, options [nop,nop,TS val 3359211476 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.173048 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10292408:10292652, ack 5941, win 1972, options [nop,nop,TS val 3359211476 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.173140 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10292652:10292896, ack 5941, win 1972, options [nop,nop,TS val 3359211476 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.173234 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10292896:10293140, ack 5941, win 1972, options [nop,nop,TS val 3359211476 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.173323 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10293140:10293384, ack 5941, win 1972, options [nop,nop,TS val 3359211476 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.173434 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10293384:10293628, ack 5941, win 1972, options [nop,nop,TS val 3359211477 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.173521 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10293628:10293872, ack 5941, win 1972, options [nop,nop,TS val 3359211477 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.173615 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10293872:10294116, ack 5941, win 1972, options [nop,nop,TS val 3359211477 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.173705 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10294116:10294360, ack 5941, win 1972, options [nop,nop,TS val 3359211477 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.173798 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10294360:10294604, ack 5941, win 1972, options [nop,nop,TS val 3359211477 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.175154 IP 66.11.178.156.52947 > 165.22.226.250.22: Flags [.], ack 10174424, win 65252, options [nop,nop,TS val 484692839 ecr 3359211377], length 0
22:43:16.175217 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10294604:10294848, ack 5941, win 1972, options [nop,nop,TS val 3359211478 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.175236 IP 66.11.178.156.52947 > 165.22.226.250.22: Flags [.], ack 10188576, win 65031, options [nop,nop,TS val 484692840 ecr 3359211381], length 0
22:43:16.175295 IP 66.11.178.156.52947 > 165.22.226.250.22: Flags [.], ack 10189796, win 65012, options [nop,nop,TS val 484692840 ecr 3359211381], length 0
22:43:16.175464 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10294848:10295564, ack 5941, win 1972, options [nop,nop,TS val 3359211479 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 716
22:43:16.175577 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10295564:10295808, ack 5941, win 1972, options [nop,nop,TS val 3359211479 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.175676 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10295808:10296052, ack 5941, win 1972, options [nop,nop,TS val 3359211479 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.175770 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10296052:10296296, ack 5941, win 1972, options [nop,nop,TS val 3359211479 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.175866 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10296296:10296540, ack 5941, win 1972, options [nop,nop,TS val 3359211479 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.175954 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10296540:10296784, ack 5941, win 1972, options [nop,nop,TS val 3359211479 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.176058 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10296784:10297028, ack 5941, win 1972, options [nop,nop,TS val 3359211479 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.176159 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10297028:10297272, ack 5941, win 1972, options [nop,nop,TS val 3359211479 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.176249 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10297272:10297516, ack 5941, win 1972, options [nop,nop,TS val 3359211479 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.176334 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10297516:10297760, ack 5941, win 1972, options [nop,nop,TS val 3359211479 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.176426 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10297760:10298004, ack 5941, win 1972, options [nop,nop,TS val 3359211480 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.176510 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10298004:10298248, ack 5941, win 1972, options [nop,nop,TS val 3359211480 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.176610 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10298248:10298492, ack 5941, win 1972, options [nop,nop,TS val 3359211480 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.176695 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10298492:10298736, ack 5941, win 1972, options [nop,nop,TS val 3359211480 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.176778 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10298736:10298980, ack 5941, win 1972, options [nop,nop,TS val 3359211480 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.176881 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10298980:10299224, ack 5941, win 1972, options [nop,nop,TS val 3359211480 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.176964 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10299224:10299468, ack 5941, win 1972, options [nop,nop,TS val 3359211480 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.177045 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10299468:10299712, ack 5941, win 1972, options [nop,nop,TS val 3359211480 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.177136 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10299712:10299956, ack 5941, win 1972, options [nop,nop,TS val 3359211480 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.177223 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10299956:10300200, ack 5941, win 1972, options [nop,nop,TS val 3359211480 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.177313 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10300200:10300444, ack 5941, win 1972, options [nop,nop,TS val 3359211480 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.177424 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10300444:10300688, ack 5941, win 1972, options [nop,nop,TS val 3359211481 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.177512 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10300688:10300932, ack 5941, win 1972, options [nop,nop,TS val 3359211481 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.177601 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10300932:10301176, ack 5941, win 1972, options [nop,nop,TS val 3359211481 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.177687 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10301176:10301420, ack 5941, win 1972, options [nop,nop,TS val 3359211481 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.177779 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10301420:10301664, ack 5941, win 1972, options [nop,nop,TS val 3359211481 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.177866 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10301664:10301908, ack 5941, win 1972, options [nop,nop,TS val 3359211481 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.177956 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10301908:10302152, ack 5941, win 1972, options [nop,nop,TS val 3359211481 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.178056 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10302152:10302396, ack 5941, win 1972, options [nop,nop,TS val 3359211481 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.178160 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10302396:10302640, ack 5941, win 1972, options [nop,nop,TS val 3359211481 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.178250 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10302640:10302884, ack 5941, win 1972, options [nop,nop,TS val 3359211481 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.178344 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10302884:10303128, ack 5941, win 1972, options [nop,nop,TS val 3359211481 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.178445 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10303128:10303372, ack 5941, win 1972, options [nop,nop,TS val 3359211482 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.178535 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10303372:10303616, ack 5941, win 1972, options [nop,nop,TS val 3359211482 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.178624 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10303616:10303860, ack 5941, win 1972, options [nop,nop,TS val 3359211482 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.178711 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10303860:10304104, ack 5941, win 1972, options [nop,nop,TS val 3359211482 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.178808 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10304104:10304348, ack 5941, win 1972, options [nop,nop,TS val 3359211482 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.178908 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10304348:10304592, ack 5941, win 1972, options [nop,nop,TS val 3359211482 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.179007 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10304592:10304836, ack 5941, win 1972, options [nop,nop,TS val 3359211482 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.179104 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10304836:10305080, ack 5941, win 1972, options [nop,nop,TS val 3359211482 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.179240 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10305080:10305324, ack 5941, win 1972, options [nop,nop,TS val 3359211482 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.179340 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10305324:10305568, ack 5941, win 1972, options [nop,nop,TS val 3359211482 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.179447 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10305568:10305812, ack 5941, win 1972, options [nop,nop,TS val 3359211483 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.179542 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10305812:10306056, ack 5941, win 1972, options [nop,nop,TS val 3359211483 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.179637 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10306056:10306300, ack 5941, win 1972, options [nop,nop,TS val 3359211483 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.179726 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10306300:10306544, ack 5941, win 1972, options [nop,nop,TS val 3359211483 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.179810 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10306544:10306788, ack 5941, win 1972, options [nop,nop,TS val 3359211483 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.179902 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10306788:10307032, ack 5941, win 1972, options [nop,nop,TS val 3359211483 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.180001 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10307032:10307276, ack 5941, win 1972, options [nop,nop,TS val 3359211483 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.180093 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10307276:10307520, ack 5941, win 1972, options [nop,nop,TS val 3359211483 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.180181 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10307520:10307764, ack 5941, win 1972, options [nop,nop,TS val 3359211483 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.180270 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10307764:10308008, ack 5941, win 1972, options [nop,nop,TS val 3359211483 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.180355 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10308008:10308252, ack 5941, win 1972, options [nop,nop,TS val 3359211483 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.180445 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10308252:10308496, ack 5941, win 1972, options [nop,nop,TS val 3359211484 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.180529 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10308496:10308740, ack 5941, win 1972, options [nop,nop,TS val 3359211484 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.180620 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10308740:10308984, ack 5941, win 1972, options [nop,nop,TS val 3359211484 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.180710 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10308984:10309228, ack 5941, win 1972, options [nop,nop,TS val 3359211484 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.180824 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10309228:10309472, ack 5941, win 1972, options [nop,nop,TS val 3359211484 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.180912 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10309472:10309716, ack 5941, win 1972, options [nop,nop,TS val 3359211484 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.180997 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10309716:10309960, ack 5941, win 1972, options [nop,nop,TS val 3359211484 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.181094 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10309960:10310204, ack 5941, win 1972, options [nop,nop,TS val 3359211484 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.181184 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10310204:10310448, ack 5941, win 1972, options [nop,nop,TS val 3359211484 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.181285 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10310448:10310692, ack 5941, win 1972, options [nop,nop,TS val 3359211484 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.181376 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10310692:10310936, ack 5941, win 1972, options [nop,nop,TS val 3359211484 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.181478 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10310936:10311180, ack 5941, win 1972, options [nop,nop,TS val 3359211485 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.181575 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10311180:10311424, ack 5941, win 1972, options [nop,nop,TS val 3359211485 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.181677 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10311424:10311668, ack 5941, win 1972, options [nop,nop,TS val 3359211485 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.181782 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10311668:10311912, ack 5941, win 1972, options [nop,nop,TS val 3359211485 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.181874 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10311912:10312156, ack 5941, win 1972, options [nop,nop,TS val 3359211485 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.181958 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10312156:10312400, ack 5941, win 1972, options [nop,nop,TS val 3359211485 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.182049 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10312400:10312644, ack 5941, win 1972, options [nop,nop,TS val 3359211485 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.182138 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10312644:10312888, ack 5941, win 1972, options [nop,nop,TS val 3359211485 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.182227 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10312888:10313132, ack 5941, win 1972, options [nop,nop,TS val 3359211485 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.182320 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10313132:10313376, ack 5941, win 1972, options [nop,nop,TS val 3359211485 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.182436 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10313376:10313620, ack 5941, win 1972, options [nop,nop,TS val 3359211486 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.182555 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10313620:10313864, ack 5941, win 1972, options [nop,nop,TS val 3359211486 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
22:43:16.182666 IP 165.22.226.250.22 > 66.11.178.156.52947: Flags [P.], seq 10313864:10314108, ack 5941, win 1972, options [nop,nop,TS val 3359211486 ecr 484692681,nop,nop,sack 1 {5977:6157}], length 244
